Rental Id,Billable Duration,Duration,Unique ID/Customer Record Number,Subscription Id,Bike Id,End Date,EndStation Id,EndStation Logical Terminal,EndStation Name,endStationPriority_id,Start Date,StartStation Id,StartStation Logical Terminal,StartStation Name,startStationPriority_id,EndHourCategory Id,StartHourCategory Id,BikeUserType Id
18943196,326,326,1544359068,3854320,3612,06/01/2013 00:29,216,3479,"Old Brompton Road, South Kensington",0,06/01/2013 00:24,36,3446,"De Vere Gardens, Kensington",0,0,0,1
18949684,496,496,1362659543,9115807,6080,06/01/2013 00:33,338,1202,"Wellington Street , Strand",1,06/01/2013 00:24,383,2660,"Frith Street, Soho",0,0,0,0
18942842,519,519,1853256332,9115321,620,06/01/2013 00:33,338,1202,"Wellington Street , Strand",1,06/01/2013 00:25,383,2660,"Frith Street, Soho",0,0,0,0
18956020,1433,1434,1851800921,9118235,5062,06/01/2013 00:49,553,200064,"Regent's Row , Haggerston ",0,06/01/2013 00:25,263,1184,"St. Mary Axe, Aldgate",0,0,0,0
18944752,1451,1451,1851800921,9118235,9166,06/01/2013 00:49,553,200064,"Regent's Row , Haggerston ",0,06/01/2013 00:25,263,1184,"St. Mary Axe, Aldgate",0,0,0,0
18954435,1413,1414,1851800921,9118235,1609,06/01/2013 00:49,553,200064,"Regent's Row , Haggerston ",0,06/01/2013 00:25,263,1184,"St. Mary Axe, Aldgate",0,0,0,0
18950626,1326,1327,1701247936,9118140,6674,06/01/2013 00:47,583,200231,"Abingdon Green, Great College Street",0,06/01/2013 00:25,583,200231,"Abingdon Green, Great College Street",0,0,0,0
18947335,451,452,1362659543,9115807,6049,06/01/2013 00:33,338,1202,"Wellington Street , Strand",1,06/01/2013 00:25,383,2660,"Frith Street, Soho",0,0,0,0
18951780,320,321,210182369,9117033,5144,06/01/2013 00:31,46,1031,"Nesham Street, Wapping",0,06/01/2013 00:25,552,200149,"Watney Street, Shadwell",0,0,0,0
18947158,1153,1154,171237957,5185923,7553,06/01/2013 00:45,268,1087,"Belgrave Road, Victoria",0,06/01/2013 00:26,573,200001,"Limerston Street, Chelsea",0,0,0,1
18955131,410,411,1213887382,9118630,4001,06/01/2013 00:33,32,1020,"Leonard Circus , Shoreditch",0,06/01/2013 00:26,399,2687,"Brick Lane Market, Shoreditch",0,0,0,0
18957452,1089,1089,2027338222,4777820,9060,06/01/2013 00:44,514,200008,"Portman Square, Marylebone",0,06/01/2013 00:26,225,1182,"Notting Hill Gate Station, Notting Hill",0,0,0,1
18949603,224,225,1056141855,9115729,4157,06/01/2013 00:30,103,3441,"Vicarage Gate, Kensington",0,06/01/2013 00:26,225,1182,"Notting Hill Gate Station, Notting Hill",0,0,0,0
18948286,458,459,1536943708,810701,2416,06/01/2013 00:34,153,1096,"Bayswater Road, Hyde Park",1,06/01/2013 00:27,348,10627,"Grosvenor Square, Mayfair",0,0,0,1
18952551,1514,1514,857853683,9118628,3544,06/01/2013 00:52,411,10629,"Walworth Road, Southwark",0,06/01/2013 00:27,411,10629,"Walworth Road, Southwark",0,0,0,0
18945993,1536,1536,1245974489,9118631,8794,06/01/2013 00:52,411,10629,"Walworth Road, Southwark",0,06/01/2013 00:27,411,10629,"Walworth Road, Southwark",0,0,0,0
18947935,851,851,2128942133,3646922,5897,06/01/2013 00:41,322,3502,"Palissy Street, Shoreditch",0,06/01/2013 00:27,75,1060,"Torrens Street, Angel",0,0,0,1
18958079,392,392,1056708294,7333160,6233,06/01/2013 00:34,278,1142,"Tooley Street, Bermondsey",1,06/01/2013 00:27,324,1200,"Ontario Street, Elephant & Castle",0,0,0,1
18953192,282,282,1773575891,8588521,6539,06/01/2013 00:32,39,3445,"Shoreditch High Street, Shoreditch",1,06/01/2013 00:27,40,1083,"Commercial Street, Shoreditch",0,0,0,1
18956498,510,511,1502706039,9110836,9004,06/01/2013 00:36,516,200089,"Chrisp Street Market, Poplar",0,06/01/2013 00:28,464,200082,"St. Mary and St. Michael Church, Stepney",0,0,0,0
18942512,453,454,585690134,9118632,3349,06/01/2013 00:35,270,1190,"Kennington Lane Rail Bridge, Vauxhall",1,06/01/2013 00:28,167,3465,"Eccleston Place, Victoria",0,0,0,0
18950207,1505,1506,856522863,56174,5705,06/01/2013 00:53,186,1167,"South Wharf Road, Paddington",0,06/01/2013 00:28,83,3452,"Panton Street, West End",0,0,0,1
18945640,880,881,36355221,6580221,8454,06/01/2013 00:43,437,200056,"Vauxhall Walk, Vauxhall",0,06/01/2013 00:28,109,1052,"Soho Square , Soho",0,0,0,1
18943320,723,724,475923758,6190220,4315,06/01/2013 00:40,75,1060,"Torrens Street, Angel",0,06/01/2013 00:28,122,1068,"Norton Folgate, Liverpool Street",0,0,0,1
18946383,967,967,1835291537,9118635,639,06/01/2013 00:45,511,200256,"Sutton Street, Shadwell",0,06/01/2013 00:28,132,973,"Bethnal Green Road, Shoreditch",0,0,0,0
18950007,882,883,831190574,9118636,5567,06/01/2013 00:43,402,10625,"Penfold Street, Marylebone",0,06/01/2013 00:29,277,1143,"Kensington Church Street, Kensington",0,0,0,0
18944880,2947,2948,249022475,9118634,1647,06/01/2013 01:18,489,22177,"Christian Street, Whitechapel",0,06/01/2013 00:29,514,200008,"Portman Square, Marylebone",0,0,0,0
18954562,934,935,1835291537,9118635,3276,06/01/2013 00:45,511,200256,"Sutton Street, Shadwell",0,06/01/2013 00:29,132,973,"Bethnal Green Road, Shoreditch",0,0,0,0
18956901,847,848,61607712,5183425,1261,06/01/2013 00:43,402,10625,"Penfold Street, Marylebone",0,06/01/2013 00:29,277,1143,"Kensington Church Street, Kensington",0,0,0,1
18948044,2500,2500,506784212,9118637,5663,06/01/2013 01:11,202,1102,"Leman Street, Aldgate",0,06/01/2013 00:29,260,3489,"Broadwick Street, Soho",0,0,0,0
18947478,585,586,143622759,9118639,8131,06/01/2013 00:39,94,1070,"Bricklayers Arms, Borough",0,06/01/2013 00:29,94,1070,"Bricklayers Arms, Borough",0,0,0,0
18950548,207,207,1039398745,7325314,3754,06/01/2013 00:33,563,200232,"Preston's Road, Cubitt Town",0,06/01/2013 00:29,551,200066,"Montgomery Square, Canary Wharf",0,0,0,1
18943821,561,561,1169697833,9117356,5821,06/01/2013 00:39,115,1062,"Braham Street, Aldgate",0,06/01/2013 00:30,483,22166,"Albert Gardens, Stepney",0,0,0,0
18948857,738,739,1352537294,7971848,6822,06/01/2013 00:42,62,990,"Cotton Garden Estate, Kennington",0,06/01/2013 00:30,233,1153,"Pall Mall East, West End",0,0,0,1
18947081,1576,1576,1602722070,2580375,265,06/01/2013 00:56,43,1036,"Crawford Street, Marylebone",0,06/01/2013 00:30,387,2703,"Fire Brigade Pier, Vauxhall",0,0,0,1
18958606,1575,1575,256342728,7185243,118,06/01/2013 00:56,43,1036,"Crawford Street, Marylebone",0,06/01/2013 00:30,387,2703,"Fire Brigade Pier, Vauxhall",0,0,0,1
18958408,332,333,802609575,7553122,6753,06/01/2013 00:36,220,1179,"Chelsea Green, Chelsea",0,06/01/2013 00:30,5,3420,"Sedding Street, Sloane Square",0,0,0,1
18954987,609,610,1323391751,7221341,1674,06/01/2013 00:40,195,959,"Milroy Walk, South Bank",0,06/01/2013 00:30,144,1093,"Kennington Cross, Kennington",0,0,0,1
18946179,969,970,227944856,5217002,459,06/01/2013 00:46,237,3467,"Vaughan Way, Wapping",0,06/01/2013 00:30,226,3488,"Charles II Street, West End",0,0,0,1
18949484,2454,2454,1714375135,1465,6879,06/01/2013 01:11,223,3481,"Rodney Road , Walworth",0,06/01/2013 00:30,527,200154,"Hansard Mews, Shepherds Bush",0,0,0,1
18952404,2428,2428,346902528,5764325,8853,06/01/2013 01:11,223,3481,"Rodney Road , Walworth",0,06/01/2013 00:31,527,200154,"Hansard Mews, Shepherds Bush",0,0,0,1
18945967,944,944,1485895510,9113749,6076,06/01/2013 00:47,444,200047,"Bethnal Green Gardens, Bethnal Green",0,06/01/2013 00:31,465,200152,"Pitfield Street (North),Hoxton",0,0,0,0
18956686,281,282,1983551254,9079155,8584,06/01/2013 00:36,220,1179,"Chelsea Green, Chelsea",0,06/01/2013 00:31,5,3420,"Sedding Street, Sloane Square",0,0,0,0
18943600,135,136,535179223,8731240,3223,06/01/2013 00:33,73,1064,"Old Street Station, St. Luke's",1,06/01/2013 00:31,107,1049,"Finsbury Leisure Centre, St. Luke's",0,0,0,1
18954081,414,415,1315655760,9118642,3729,06/01/2013 00:38,202,1102,"Leman Street, Aldgate",0,06/01/2013 00:31,282,1077,"Royal London Hospital, Whitechapel",0,0,0,0
18956473,794,795,1093099915,7571202,1287,06/01/2013 00:45,30,1029,"Windsor Terrace, Hoxton",0,06/01/2013 00:31,358,1229,"High Holborn , Covent Garden",0,0,0,1
18942262,1360,1360,1063770656,5194523,8772,06/01/2013 00:54,195,959,"Milroy Walk, South Bank",0,06/01/2013 00:32,278,1142,"Tooley Street, Bermondsey",1,0,0,1
18946512,225,226,1306708682,4307023,8459,06/01/2013 00:35,490,200090,"Pennington Street, Wapping",0,06/01/2013 00:32,552,200149,"Watney Street, Shadwell",0,0,0,1
18951322,1402,1402,904202185,9118641,5166,06/01/2013 00:55,259,1180,"Embankment (Horse Guards), Westminster",0,06/01/2013 00:32,589,200060,"Drayton Gardens, Chelsea",0,0,0,0
18945066,2225,2225,99380435,9118640,1059,06/01/2013 01:09,94,1070,"Bricklayers Arms, Borough",0,06/01/2013 00:32,39,3445,"Shoreditch High Street, Shoreditch",1,0,0,0
18946305,228,229,1455299736,189195,2192,06/01/2013 00:36,371,2639,"King Edward Walk, Waterloo",0,06/01/2013 00:32,324,1200,"Ontario Street, Elephant & Castle",0,0,0,1
18957032,1309,1309,1594890933,9115633,5805,06/01/2013 00:54,195,959,"Milroy Walk, South Bank",0,06/01/2013 00:32,278,1142,"Tooley Street, Bermondsey",1,0,0,0
18948583,2182,2183,417143730,9114141,2541,06/01/2013 01:09,94,1070,"Bricklayers Arms, Borough",0,06/01/2013 00:32,39,3445,"Shoreditch High Street, Shoreditch",1,0,0,0
18955590,689,690,333655904,9117336,6336,06/01/2013 00:44,512,200083,"Pritchard's Road, Bethnal Green",0,06/01/2013 00:33,282,1077,"Royal London Hospital, Whitechapel",0,0,0,0
18957857,682,683,301397704,9114063,4243,06/01/2013 00:44,512,200083,"Pritchard's Road, Bethnal Green",0,06/01/2013 00:33,282,1077,"Royal London Hospital, Whitechapel",0,0,0,0
18943969,1528,1529,415153999,9118638,6632,06/01/2013 00:58,312,1130,"Grove End Road, St. John's Wood",0,06/01/2013 00:33,11,1022,"Brunswick Square, Bloomsbury",0,0,0,0
18948964,409,410,1443909383,40051,2762,06/01/2013 00:40,299,1196,"Vincent Square, Westminster",0,06/01/2013 00:33,270,1190,"Kennington Lane Rail Bridge, Vauxhall",1,0,0,1
18953046,793,793,128756782,9117937,4192,06/01/2013 00:47,138,3464,"Green Street, Mayfair",0,06/01/2013 00:34,226,3488,"Charles II Street, West End",0,0,0,0
18945467,0,-1357432454,888748058,6812422,6263,01/01/1970 00:00,,0,"NA,NA",0,06/01/2013 00:34,480,200115,"Flamborough Street, Limehouse",0,0,0,1
18956150,763,764,128756782,9117937,365,06/01/2013 00:47,138,3464,"Green Street, Mayfair",0,06/01/2013 00:34,226,3488,"Charles II Street, West End",0,0,0,0
18958509,887,887,337827421,4987126,2425,06/01/2013 00:49,479,200156,"Pott Street, Bethnal Green",0,06/01/2013 00:34,480,200115,"Flamborough Street, Limehouse",0,0,0,1
18949672,748,749,1959239650,8005771,8863,06/01/2013 00:47,251,1161,"Brushfield Street, Liverpool Street",1,06/01/2013 00:34,197,962,"Stamford Street, South Bank",0,0,0,1
18955979,438,439,760591213,6394321,9089,06/01/2013 00:41,501,200073,"Cephas Street, Bethnal Green",0,06/01/2013 00:34,489,22177,"Christian Street, Whitechapel",0,0,0,1
18942983,887,888,993261879,9118722,5582,06/01/2013 00:49,479,200156,"Pott Street, Bethnal Green",0,06/01/2013 00:34,480,200115,"Flamborough Street, Limehouse",0,0,0,0
18946075,2601,2602,1331414575,9118720,1864,06/01/2013 01:18,425,22181,"Harrington Square 2, Camden Town",0,06/01/2013 00:34,130,1071,"Tower Gardens , Tower",0,0,0,0
18949422,865,865,128756782,9117937,3442,06/01/2013 00:49,138,3464,"Green Street, Mayfair",0,06/01/2013 00:35,226,3488,"Charles II Street, West End",0,0,0,0
18942805,168,169,611478351,3684289,520,06/01/2013 00:38,540,200134,"Albany Street, Regent's Park",0,06/01/2013 00:35,28,1025,"Bolsover Street, Fitzrovia",0,0,0,1
18954218,523,523,546535791,9116924,2685,06/01/2013 00:44,230,1144,"Poured Lines, Bankside",0,06/01/2013 00:35,321,2637,"Bermondsey Street, Bermondsey",0,0,0,0
18942557,510,510,697852382,9116641,8517,06/01/2013 00:44,230,1144,"Poured Lines, Bankside",0,06/01/2013 00:35,321,2637,"Bermondsey Street, Bermondsey",0,0,0,0
18954025,360,360,105050026,4641320,4736,06/01/2013 00:41,109,1052,"Soho Square , Soho",0,06/01/2013 00:35,436,22171,"Red Lion Street, Holborn",0,0,0,1
18957375,1041,1041,1184780564,9118723,3606,06/01/2013 00:53,85,994,"Tanner Street, Bermondsey",0,06/01/2013 00:35,411,10629,"Walworth Road, Southwark",0,0,0,0
18945168,373,373,275230682,6500020,5745,06/01/2013 00:42,133,3436,"Derry Street, Kensington",0,06/01/2013 00:35,405,1107,"Gloucester Road Station, South Kensington",0,0,0,1
18948265,364,364,1832337801,9114972,8533,06/01/2013 00:42,174,1100,"Strand, Strand",0,06/01/2013 00:36,173,1176,"Waterloo Roundabout, Waterloo ",0,0,0,0
18951201,0,-1357432572,243567705,9116102,5245,01/01/1970 00:00,,0,"NA,NA",0,06/01/2013 00:36,18,1007,"Drury Lane, Covent Garden",1,0,0,0
18954649,355,355,1832337801,9114972,6079,06/01/2013 00:42,174,1100,"Strand, Strand",0,06/01/2013 00:36,173,1176,"Waterloo Roundabout, Waterloo ",0,0,0,0
18957977,545,545,1713535577,7345939,6368,06/01/2013 00:45,135,1053,"Clerkenwell Green, Clerkenwell",1,06/01/2013 00:36,14,1011,"Belgrove Street , King's Cross",1,0,0,1
18953114,577,577,1888847356,8282875,5767,06/01/2013 00:46,195,959,"Milroy Walk, South Bank",0,06/01/2013 00:36,270,1190,"Kennington Lane Rail Bridge, Vauxhall",1,0,0,1
18955509,328,329,1445199493,83406,4901,06/01/2013 00:42,133,3436,"Derry Street, Kensington",0,06/01/2013 00:36,405,1107,"Gloucester Road Station, South Kensington",0,0,0,1
18945597,1152,1153,1030270127,9117270,6563,06/01/2013 00:55,145,1115,"Ilchester Place, Kensington",0,06/01/2013 00:36,277,1143,"Kensington Church Street, Kensington",0,0,0,0
18952053,167,167,1739409772,9118724,1219,06/01/2013 00:39,377,2648,"Waterloo Bridge, South Bank",0,06/01/2013 00:36,338,1202,"Wellington Street , Strand",1,0,0,0
18950137,1144,1145,1030270127,9117270,2661,06/01/2013 00:55,145,1115,"Ilchester Place, Kensington",0,06/01/2013 00:36,277,1143,"Kensington Church Street, Kensington",0,0,0,0
18950931,964,965,1209468022,9118433,6067,06/01/2013 00:53,163,3461,"Sloane Avenue, Knightsbridge",0,06/01/2013 00:37,157,1094,"Wright's Lane, Kensington",0,0,0,0
18943344,523,523,1006618216,9118727,7306,06/01/2013 00:45,531,200167,"Twig Folly Bridge, Mile End",0,06/01/2013 00:37,486,22174,"Granby Street, Shoreditch",0,0,0,0
18956104,233,234,851551714,129010,123,06/01/2013 00:40,78,3433,"Sadlers Sports Centre, Finsbury",0,06/01/2013 00:37,73,1064,"Old Street Station, St. Luke's",1,0,0,1
18944809,665,666,1266915567,4508120,3656,06/01/2013 00:48,316,968,"Cardinal Place, Victoria",0,06/01/2013 00:37,216,3479,"Old Brompton Road, South Kensington",0,0,0,1
18954597,552,552,478415857,9118728,4583,06/01/2013 00:46,112,1061,"Stonecutter Street, Holborn",1,06/01/2013 00:37,388,1228,"Southampton Street, Strand",0,0,0,0
18950755,237,237,1346480188,9115799,7707,06/01/2013 00:41,128,1116,"Emperor's Gate, South Kensington",0,06/01/2013 00:37,589,200060,"Drayton Gardens, Chelsea",0,0,0,0
18942937,198,199,121730219,9118730,5491,06/01/2013 00:40,54,967,"Golden Lane, Barbican",0,06/01/2013 00:37,3,1012,"Christopher Street, Liverpool Street",0,0,0,0
18947404,621,621,134402606,9110850,1033,06/01/2013 00:48,503,200250,"Cleveland Way, Bethnal Green",0,06/01/2013 00:37,508,200157,"Fournier Street, Whitechapel",0,0,0,0
18950572,187,187,2070771096,8608637,7188,06/01/2013 00:41,344,1222,"Goswell Road (City Uni), Finsbury",0,06/01/2013 00:38,75,1060,"Torrens Street, Angel",0,0,0,1
18943807,180,181,1133389555,7333132,7391,06/01/2013 00:41,399,2687,"Brick Lane Market, Shoreditch",0,06/01/2013 00:38,251,1161,"Brushfield Street, Liverpool Street",1,0,0,1
18955216,206,206,1346480188,9115799,3489,06/01/2013 00:41,128,1116,"Emperor's Gate, South Kensington",0,06/01/2013 00:38,589,200060,"Drayton Gardens, Chelsea",0,0,0,0
18957496,900,901,1209468022,9118433,717,06/01/2013 00:53,163,3461,"Sloane Avenue, Knightsbridge",0,06/01/2013 00:38,157,1094,"Wright's Lane, Kensington",0,0,0,0
18947089,1394,1395,1421744871,9118729,1367,06/01/2013 01:01,223,3481,"Rodney Road , Walworth",0,06/01/2013 00:38,139,1078,"Lambeth Road, Vauxhall",0,0,0,0
18954966,545,545,134402606,9110850,5651,06/01/2013 00:47,503,200250,"Cleveland Way, Bethnal Green",0,06/01/2013 00:38,508,200157,"Fournier Street, Whitechapel",0,0,0,0
18952611,417,418,1006618216,9118727,3493,06/01/2013 00:45,531,200167,"Twig Folly Bridge, Mile End",0,06/01/2013 00:38,486,22174,"Granby Street, Shoreditch",0,0,0,0
18946084,480,481,478415857,9118728,4431,06/01/2013 00:46,112,1061,"Stonecutter Street, Holborn",1,06/01/2013 00:38,388,1228,"Southampton Street, Strand",0,0,0,0
18948222,0,-1357432758,616860677,8787503,5457,01/01/1970 00:00,,0,"NA,NA",0,06/01/2013 00:39,444,200047,"Bethnal Green Gardens, Bethnal Green",0,0,0,1
18957943,857,858,1043888179,9118725,2228,06/01/2013 00:53,399,2687,"Brick Lane Market, Shoreditch",0,06/01/2013 00:39,399,2687,"Brick Lane Market, Shoreditch",0,0,0,0
18952374,3249,3250,1989848701,9118726,8922,06/01/2013 01:33,273,1186,"Belvedere Road, South Bank",0,06/01/2013 00:39,136,1048,"Queen Victoria Street, St. Paul's",0,0,0,0
18953264,1012,1012,346655683,9118732,7149,06/01/2013 00:56,202,1102,"Leman Street, Aldgate",0,06/01/2013 00:39,159,1125,"Great Marlborough Street, Soho",0,0,0,0
18956602,3609,3609,1682100555,9114139,3612,06/01/2013 01:39,184,1164,"Portland Place, Marylebone",0,06/01/2013 00:39,216,3479,"Old Brompton Road, South Kensington",0,0,0,0
18950271,904,904,567308485,7236294,6652,06/01/2013 00:54,135,1053,"Clerkenwell Green, Clerkenwell",1,06/01/2013 00:39,374,2696,"Waterloo Station 1, Waterloo",1,0,0,1
18952793,258,258,1934289136,9077465,8278,06/01/2013 00:44,512,200083,"Pritchard's Road, Bethnal Green",0,06/01/2013 00:39,479,200156,"Pott Street, Bethnal Green",0,0,0,1
18943429,252,253,1290956233,9077472,5642,06/01/2013 00:44,512,200083,"Pritchard's Road, Bethnal Green",0,06/01/2013 00:40,479,200156,"Pott Street, Bethnal Green",0,0,0,1
18946519,324,324,766261934,6640025,4499,06/01/2013 00:45,132,973,"Bethnal Green Road, Shoreditch",0,06/01/2013 00:40,33,3430,"Altab Ali Park, Whitechapel",0,0,0,1
18950042,833,833,1169697833,9117356,5821,06/01/2013 00:54,369,3503,"Victoria Embankment, Temple",0,06/01/2013 00:40,115,1062,"Braham Street, Aldgate",0,0,0,0
18944958,0,-1357432823,1675302773,9118734,2990,01/01/1970 00:00,,0,"NA,NA",0,06/01/2013 00:40,399,2687,"Brick Lane Market, Shoreditch",0,0,0,0
18953677,3560,3560,1682100555,9114139,4685,06/01/2013 01:39,184,1164,"Portland Place, Marylebone",0,06/01/2013 00:40,216,3479,"Old Brompton Road, South Kensington",0,0,0,0
18957020,547,548,1355689374,9118735,1867,06/01/2013 00:49,486,22174,"Granby Street, Shoreditch",0,06/01/2013 00:40,533,200165,"Wellington Row, Bethnal Green",0,0,0,0
18948126,591,591,1758561467,9118736,4095,06/01/2013 00:51,237,3467,"Vaughan Way, Wapping",0,06/01/2013 00:41,588,200071,"Hoxton Street, Hoxton",0,0,0,0
18950698,227,228,417614314,9118737,6697,06/01/2013 00:45,208,1175,"Mallory Street, Marylebone",0,06/01/2013 00:41,247,1091,"St. John's Wood Church, Regent's Park",0,0,0,0
18943925,497,497,1355689374,9118735,1505,06/01/2013 00:49,486,22174,"Granby Street, Shoreditch",0,06/01/2013 00:41,533,200165,"Wellington Row, Bethnal Green",0,0,0,0
18948926,1856,1856,931667973,9115148,3093,06/01/2013 01:12,501,200073,"Cephas Street, Bethnal Green",0,06/01/2013 00:41,572,200026,"Greenland Road, Camden Town",0,0,0,0
18953019,289,290,62772010,8459823,6281,06/01/2013 00:46,239,1090,"Warren Street Station, Euston",1,06/01/2013 00:41,184,1164,"Portland Place, Marylebone",0,0,0,1
18947216,940,941,1331549906,6441320,4623,06/01/2013 00:57,259,1180,"Embankment (Horse Guards), Westminster",0,06/01/2013 00:42,130,1071,"Tower Gardens , Tower",0,0,0,1
18955086,933,933,85208668,1782822,4836,06/01/2013 00:57,259,1180,"Embankment (Horse Guards), Westminster",0,06/01/2013 00:42,130,1071,"Tower Gardens , Tower",0,0,0,1
18958479,255,255,535179223,8731240,7591,06/01/2013 00:46,107,1049,"Finsbury Leisure Centre, St. Luke's",0,06/01/2013 00:42,73,1064,"Old Street Station, St. Luke's",1,0,0,1
18953558,3104,3104,1989848701,9118726,4968,06/01/2013 01:33,273,1186,"Belvedere Road, South Bank",0,06/01/2013 00:42,136,1048,"Queen Victoria Street, St. Paul's",0,0,0,0
18949785,255,256,1783650099,9084556,6874,06/01/2013 00:46,107,1049,"Finsbury Leisure Centre, St. Luke's",0,06/01/2013 00:42,73,1064,"Old Street Station, St. Luke's",1,0,0,1
18952503,1027,1028,1270905820,7539606,2356,06/01/2013 00:59,55,984,"Finsbury Circus, Liverpool Street",1,06/01/2013 00:42,14,1011,"Belgrove Street , King's Cross",1,0,0,1
18946038,231,231,1730998497,3520121,7853,06/01/2013 00:46,310,1205,"Black Prince Road, Vauxhall",0,06/01/2013 00:42,270,1190,"Kennington Lane Rail Bridge, Vauxhall",1,0,0,1
18949383,1219,1219,1968232138,9118733,5165,06/01/2013 01:02,486,22174,"Granby Street, Shoreditch",0,06/01/2013 00:42,486,22174,"Granby Street, Shoreditch",0,0,0,0
18944468,1411,1411,1968232138,9118733,7346,06/01/2013 01:06,486,22174,"Granby Street, Shoreditch",0,06/01/2013 00:43,486,22174,"Granby Street, Shoreditch",0,0,0,0
18954195,3023,3024,1989848701,9118726,6896,06/01/2013 01:33,273,1186,"Belvedere Road, South Bank",0,06/01/2013 00:43,136,1048,"Queen Victoria Street, St. Paul's",0,0,0,0
18956558,1790,1790,2020550539,9118731,4791,06/01/2013 01:13,39,3445,"Shoreditch High Street, Shoreditch",1,06/01/2013 00:43,130,1071,"Tower Gardens , Tower",0,0,0,0
18942529,1090,1090,1675302773,9118734,1513,06/01/2013 01:02,501,200073,"Cephas Street, Bethnal Green",0,06/01/2013 00:43,399,2687,"Brick Lane Market, Shoreditch",0,0,0,0
18946648,299,300,1429473257,9113863,931,06/01/2013 00:48,113,3435,"Gloucester Road (Central), South Kensington",0,06/01/2013 00:43,356,2685,"South Kensington Station, South Kensington",0,0,0,0
18951519,2740,2741,611677759,9118738,6347,06/01/2013 01:29,159,1125,"Great Marlborough Street, Soho",0,06/01/2013 00:44,566,200141,"Westfield Ariel Way, White City",1,0,0,0
18945143,432,432,1263031045,9118741,4787,06/01/2013 00:52,458,200034,"Wapping Lane, Wapping",0,06/01/2013 00:44,130,1071,"Tower Gardens , Tower",0,0,0,0
18946404,471,471,1013572812,9117932,5317,06/01/2013 00:52,234,1081,"Liverpool Road (N1 Centre), Angel",1,06/01/2013 00:44,264,1146,"Tysoe Street, Clerkenwell",0,0,0,0
18957178,1089,1089,1013572812,9117932,1394,06/01/2013 01:03,323,3501,"Clifton Street, Shoreditch",0,06/01/2013 00:45,264,1146,"Tysoe Street, Clerkenwell",0,0,0,0
18948625,1081,1081,1092437228,9114292,8465,06/01/2013 01:03,492,200230,"The Green Bridge, Mile End",0,06/01/2013 00:45,486,22174,"Granby Street, Shoreditch",0,0,0,0
18955661,870,870,104189353,9118739,9015,06/01/2013 00:59,369,3503,"Victoria Embankment, Temple",0,06/01/2013 00:45,354,1097,"Northumberland Avenue, Strand",0,0,0,0
18957961,1065,1065,1092437228,9114292,3001,06/01/2013 01:03,492,200230,"The Green Bridge, Mile End",0,06/01/2013 00:45,486,22174,"Granby Street, Shoreditch",0,0,0,0
18944168,1042,1043,1013572812,9117932,2831,06/01/2013 01:03,323,3501,"Clifton Street, Shoreditch",0,06/01/2013 00:45,264,1146,"Tysoe Street, Clerkenwell",0,0,0,0
18952039,123,124,1180715407,5836218,1242,06/01/2013 00:48,104,991,"Crosswall, Tower",1,06/01/2013 00:46,199,1080,"Great Tower Street, Monument",1,0,0,1
18949013,314,315,688287204,8989694,3570,06/01/2013 00:51,511,200256,"Sutton Street, Shadwell",0,06/01/2013 00:46,500,200148,"Sidney Street, Stepney",0,0,0,1
18948810,925,925,378345688,8876920,8971,06/01/2013 01:01,523,200160,"Langdon Park, Poplar",0,06/01/2013 00:46,202,1102,"Leman Street, Aldgate",0,0,0,1
18945525,265,265,2070771096,8608637,2881,06/01/2013 00:50,73,1064,"Old Street Station, St. Luke's",1,06/01/2013 00:46,351,1226,"Macclesfield Rd, St Lukes",0,0,0,1
18958594,1083,1084,393214062,3731320,7153,06/01/2013 01:04,411,10629,"Walworth Road, Southwark",0,06/01/2013 00:46,480,200115,"Flamborough Street, Limehouse",0,0,0,1
18950892,384,384,1191651412,1708966,8928,06/01/2013 00:53,182,1166,"Bell Street , Marylebone",0,06/01/2013 00:46,242,3482,"Beaumont Street, Marylebone",0,0,0,1
18956068,958,959,1493746652,8965792,7777,06/01/2013 01:03,397,1227,"Devonshire Terrace, Bayswater",0,06/01/2013 00:47,161,3478,"Guildhouse Street, Victoria",0,0,0,1
18946168,496,497,1030270127,9117270,1843,06/01/2013 00:55,145,1115,"Ilchester Place, Kensington",0,06/01/2013 00:47,103,3441,"Vicarage Gate, Kensington",0,0,0,0
18944797,414,415,901762011,6161949,409,06/01/2013 00:54,214,1079,"Endsleigh Gardens, Euston",0,06/01/2013 00:47,109,1052,"Soho Square , Soho",0,0,0,1
18949537,88437,88437,104189353,9118739,324,07/01/2013 01:21,369,3503,"Victoria Embankment, Temple",0,06/01/2013 00:47,354,1097,"Northumberland Avenue, Strand",0,0,0,0
18942886,744,744,1756484101,5115241,735,06/01/2013 01:00,26,1019,"Ampton Street , Clerkenwell",0,06/01/2013 00:48,64,1028,"William IV Street, Strand",1,0,0,1
18947383,1612,1612,2020550539,9118731,1705,06/01/2013 01:15,39,3445,"Shoreditch High Street, Shoreditch",1,06/01/2013 00:48,130,1071,"Tower Gardens , Tower",0,0,0,0
18957701,648,648,1481935367,9118745,5631,06/01/2013 00:59,326,1131,"Graham Street, Angel",0,06/01/2013 00:48,215,1092,"Moorfields, Moorgate",0,0,0,0
18944051,1134,1135,2095232611,9118744,4786,06/01/2013 01:07,512,200083,"Pritchard's Road, Bethnal Green",0,06/01/2013 00:48,87,3438,"Devonshire Square, Liverpool Street",0,0,0,0
